user_id,product_id,interaction_type,timestamp
123,334,view,2026-03-06 17:01:12.677008
708,933,view,2026-03-18 17:01:12.677008
561,996,view,2026-02-17 17:01:12.677008
570,654,add_to_cart,2026-02-18 17:01:12.677008
86,253,add_to_cart,2026-03-03 17:01:12.677008
325,909,view,2026-03-02 17:01:12.677008
143,713,view,2026-03-11 17:01:12.677008
369,281,view,2026-03-13 17:01:12.677008
350,875,add_to_cart,2026-03-18 17:01:12.677008
163,529,view,2026-03-14 17:01:12.677008
284,767,add_to_cart,2026-02-19 17:01:12.677008
267,789,view,2026-02-20 17:01:12.677008
15,115,view,2026-02-19 17:01:12.677008
536,508,purchase,2026-03-11 17:01:12.677008
780,602,add_to_cart,2026-03-08 17:01:12.677008
773,415,view,2026-03-08 17:01:12.677008
260,810,view,2026-03-03 17:01:12.677008
257,393,purchase,2026-03-09 17:01:12.677008
763,542,add_to_cart,2026-02-20 17:01:12.677008
42,993,view,2026-03-17 17:01:12.677008
965,776,view,2026-03-09 17:01:12.677008
136,311,view,2026-03-13 17:01:12.677008
266,781,view,2026-03-07 17:01:12.677510
200,289,view,2026-03-11 17:01:12.677510
433,792,add_to_cart,2026-03-04 17:01:12.677510
600,396,purchase,2026-03-05 17:01:12.677510
543,201,add_to_cart,2026-03-08 17:01:12.677510
719,277,view,2026-03-10 17:01:12.677510
636,493,view,2026-03-18 17:01:12.677510
536,537,purchase,2026-03-01 17:01:12.677510
106,15,purchase,2026-03-15 17:01:12.677510
945,60,view,2026-03-01 17:01:12.677510
873,803,add_to_cart,2026-03-10 17:01:12.677510
349,510,view,2026-03-15 17:01:12.677510
612,564,view,2026-03-17 17:01:12.677510
140,278,view,2026-03-04 17:01:12.677510
984,948,purchase,2026-02-26 17:01:12.677510
142,445,add_to_cart,2026-03-08 17:01:12.677510
876,878,view,2026-02-27 17:01:12.677510
143,562,purchase,2026-03-09 17:01:12.677510
652,656,view,2026-03-10 17:01:12.677510
323,394,add_to_cart,2026-03-09 17:01:12.677510
67,975,view,2026-03-08 17:01:12.677510
658,881,purchase,2026-03-01 17:01:12.677510
606,548,view,2026-03-13 17:01:12.677510
175,418,view,2026-03-10 17:01:12.677510
277,310,view,2026-02-24 17:01:12.677510
117,369,add_to_cart,2026-02-25 17:01:12.677510
428,610,view,2026-02-22 17:01:12.677510
737,741,view,2026-02-19 17:01:12.677510
878,969,purchase,2026-03-16 17:01:12.677510
668,677,view,2026-03-13 17:01:12.677510
244,426,purchase,2026-03-15 17:01:12.677510
23,978,view,2026-03-07 17:01:12.677510
482,980,add_to_cart,2026-02-19 17:01:12.677510
254,252,add_to_cart,2026-02-28 17:01:12.677510
288,646,add_to_cart,2026-02-21 17:01:12.677510
744,52,add_to_cart,2026-02-28 17:01:12.677510
670,379,view,2026-02-23 17:01:12.677510
755,689,view,2026-03-04 17:01:12.677510
425,116,purchase,2026-03-11 17:01:12.677510
292,452,view,2026-03-06 17:01:12.677510
271,14,add_to_cart,2026-03-06 17:01:12.677510
227,590,view,2026-03-17 17:01:12.677510
467,30,view,2026-02-20 17:01:12.677510
322,170,view,2026-02-24 17:01:12.677510
264,136,view,2026-03-07 17:01:12.677510
194,416,view,2026-02-27 17:01:12.677510
220,228,view,2026-02-20 17:01:12.677510
968,823,view,2026-02-27 17:01:12.677510
570,514,view,2026-02-19 17:01:12.677510
91,252,view,2026-02-26 17:01:12.677510
126,796,view,2026-03-15 17:01:12.677510
279,41,view,2026-02-25 17:01:12.678530
841,155,view,2026-03-17 17:01:12.678530
727,275,view,2026-02-25 17:01:12.678530
831,688,view,2026-03-10 17:01:12.678530
719,677,view,2026-02-23 17:01:12.678530
173,846,add_to_cart,2026-03-09 17:01:12.678530
900,690,view,2026-03-06 17:01:12.678530
60,446,view,2026-02-24 17:01:12.678530
631,449,add_to_cart,2026-02-18 17:01:12.678530
252,799,view,2026-03-08 17:01:12.678530
992,626,add_to_cart,2026-02-19 17:01:12.678530
60,817,purchase,2026-02-21 17:01:12.678530
899,565,view,2026-03-18 17:01:12.678530
207,355,view,2026-03-07 17:01:12.678530
478,981,view,2026-03-10 17:01:12.678530
632,592,add_to_cart,2026-02-22 17:01:12.678530
456,283,view,2026-03-10 17:01:12.678530
833,829,add_to_cart,2026-03-15 17:01:12.678530
248,22,view,2026-03-12 17:01:12.678530
451,680,add_to_cart,2026-02-25 17:01:12.678530
74,761,add_to_cart,2026-02-23 17:01:12.678530
392,374,view,2026-03-15 17:01:12.678530
907,700,add_to_cart,2026-03-03 17:01:12.678530
364,370,view,2026-03-02 17:01:12.678530
135,207,view,2026-02-17 17:01:12.679058
123,402,view,2026-03-04 17:01:12.679058
612,122,view,2026-03-08 17:01:12.679058
610,170,view,2026-02-24 17:01:12.679058
834,475,view,2026-03-12 17:01:12.679058
835,907,view,2026-02-20 17:01:12.679058
913,532,view,2026-03-08 17:01:12.679058
871,211,view,2026-03-07 17:01:12.679058
249,551,view,2026-03-05 17:01:12.679058
414,6,purchase,2026-02-20 17:01:12.679058
581,906,view,2026-03-18 17:01:12.679058
967,307,purchase,2026-02-17 17:01:12.679058
436,91,view,2026-02-17 17:01:12.679058
115,748,view,2026-03-05 17:01:12.679058
458,447,purchase,2026-03-11 17:01:12.679058
325,84,purchase,2026-02-21 17:01:12.679058
683,131,add_to_cart,2026-02-27 17:01:12.679058
226,61,view,2026-03-09 17:01:12.679058
571,834,add_to_cart,2026-03-18 17:01:12.679058
624,227,purchase,2026-02-19 17:01:12.679058
103,163,view,2026-03-10 17:01:12.679058
659,686,view,2026-02-23 17:01:12.679058
888,38,view,2026-03-11 17:01:12.679058
707,1000,purchase,2026-03-11 17:01:12.679058
586,516,view,2026-03-17 17:01:12.679058
894,13,add_to_cart,2026-03-15 17:01:12.679058
104,92,add_to_cart,2026-03-17 17:01:12.679058
108,180,view,2026-03-10 17:01:12.679058
759,712,view,2026-02-18 17:01:12.679058
906,669,view,2026-02-19 17:01:12.679058
796,540,purchase,2026-03-04 17:01:12.679058
449,626,view,2026-02-17 17:01:12.679058
75,398,view,2026-03-04 17:01:12.679058
685,258,add_to_cart,2026-03-05 17:01:12.679058
873,278,view,2026-02-17 17:01:12.679058
116,102,view,2026-02-27 17:01:12.679058
314,483,view,2026-02-17 17:01:12.679058
686,432,view,2026-03-14 17:01:12.679058
466,285,view,2026-03-18 17:01:12.679058
566,57,add_to_cart,2026-03-10 17:01:12.679058
675,325,purchase,2026-03-13 17:01:12.679058
533,520,add_to_cart,2026-03-05 17:01:12.679058
296,989,view,2026-03-09 17:01:12.679058
248,170,view,2026-02-20 17:01:12.679058
972,932,view,2026-02-18 17:01:12.679058
838,812,view,2026-03-15 17:01:12.679058
475,137,purchase,2026-02-19 17:01:12.679058
726,756,view,2026-02-17 17:01:12.679058
789,327,add_to_cart,2026-03-01 17:01:12.680081
10,942,add_to_cart,2026-03-12 17:01:12.680081
251,40,purchase,2026-03-17 17:01:12.680081
484,616,view,2026-03-17 17:01:12.680081
625,54,view,2026-02-23 17:01:12.680081
946,575,view,2026-03-03 17:01:12.680081
865,263,add_to_cart,2026-03-07 17:01:12.680081
246,146,purchase,2026-02-28 17:01:12.680081
86,714,view,2026-02-18 17:01:12.680081
925,55,view,2026-03-08 17:01:12.680081
889,18,purchase,2026-03-03 17:01:12.680081
621,721,view,2026-03-03 17:01:12.680081
289,902,purchase,2026-03-10 17:01:12.680081
251,879,add_to_cart,2026-02-21 17:01:12.680081
254,234,view,2026-02-22 17:01:12.680081
561,249,add_to_cart,2026-03-17 17:01:12.680081
960,997,view,2026-02-22 17:01:12.680081
772,878,view,2026-02-19 17:01:12.680081
669,389,view,2026-03-03 17:01:12.680081
922,175,view,2026-03-04 17:01:12.680081
498,989,view,2026-03-14 17:01:12.680081
648,176,purchase,2026-02-22 17:01:12.680081
868,142,purchase,2026-02-22 17:01:12.680081
319,354,view,2026-03-01 17:01:12.680081
772,400,add_to_cart,2026-03-12 17:01:12.680081
251,499,view,2026-03-06 17:01:12.680081
374,509,purchase,2026-03-15 17:01:12.680081
205,428,view,2026-03-06 17:01:12.680081
798,821,view,2026-02-24 17:01:12.680081
737,866,purchase,2026-03-08 17:01:12.680081
17,671,view,2026-03-02 17:01:12.680081
963,302,view,2026-02-19 17:01:12.680081
412,510,add_to_cart,2026-03-10 17:01:12.680081
279,302,view,2026-02-17 17:01:12.680081
163,795,view,2026-03-07 17:01:12.680081
761,503,view,2026-03-01 17:01:12.680081
983,387,add_to_cart,2026-03-08 17:01:12.680081
938,935,view,2026-02-24 17:01:12.680081
958,886,purchase,2026-02-19 17:01:12.680081
250,672,view,2026-02-22 17:01:12.680081
889,337,view,2026-03-17 17:01:12.680081
630,565,view,2026-03-02 17:01:12.680081
550,489,add_to_cart,2026-03-07 17:01:12.680081
281,119,add_to_cart,2026-02-27 17:01:12.680081
267,863,add_to_cart,2026-02-25 17:01:12.680081
99,407,add_to_cart,2026-02-17 17:01:12.680081
861,987,purchase,2026-03-04 17:01:12.680081
734,430,view,2026-02-25 17:01:12.680081
528,4,view,2026-03-02 17:01:12.681108
187,547,view,2026-03-14 17:01:12.681108
238,556,add_to_cart,2026-03-13 17:01:12.681108
661,16,add_to_cart,2026-03-05 17:01:12.681108
391,994,purchase,2026-03-04 17:01:12.681108
673,813,purchase,2026-02-21 17:01:12.681108
634,289,view,2026-03-15 17:01:12.681108
604,990,add_to_cart,2026-03-03 17:01:12.681108
834,650,view,2026-03-02 17:01:12.681108
918,622,view,2026-03-02 17:01:12.681108
769,948,view,2026-03-11 17:01:12.681108
464,654,view,2026-03-07 17:01:12.681108
549,319,view,2026-03-10 17:01:12.681108
798,200,view,2026-03-14 17:01:12.681108
12,749,add_to_cart,2026-03-14 17:01:12.681108
439,116,view,2026-02-18 17:01:12.681108
370,325,view,2026-02-22 17:01:12.681108
784,742,add_to_cart,2026-03-08 17:01:12.681108
836,1000,add_to_cart,2026-03-09 17:01:12.681108
893,475,view,2026-02-20 17:01:12.681108
356,530,purchase,2026-03-04 17:01:12.681108
99,235,view,2026-02-21 17:01:12.681108
46,788,view,2026-03-11 17:01:12.681108
158,596,view,2026-02-18 17:01:12.681108
614,497,view,2026-03-17 17:01:12.681613
644,701,view,2026-03-12 17:01:12.681613
789,837,purchase,2026-03-11 17:01:12.681613
273,548,view,2026-02-21 17:01:12.681613
578,43,view,2026-03-07 17:01:12.681613
990,76,add_to_cart,2026-02-17 17:01:12.681613
507,650,purchase,2026-03-05 17:01:12.681613
893,146,view,2026-02-23 17:01:12.681613
783,302,view,2026-03-02 17:01:12.681613
157,332,view,2026-02-22 17:01:12.681613
294,126,view,2026-03-13 17:01:12.681613
429,749,purchase,2026-03-04 17:01:12.681613
953,191,add_to_cart,2026-03-04 17:01:12.681613
772,525,view,2026-03-04 17:01:12.681613
671,375,view,2026-02-27 17:01:12.681613
163,33,view,2026-02-20 17:01:12.681613
30,78,view,2026-02-17 17:01:12.681613
218,584,add_to_cart,2026-03-11 17:01:12.681613
234,823,view,2026-02-23 17:01:12.681613
221,27,view,2026-03-12 17:01:12.681613
2,812,add_to_cart,2026-03-12 17:01:12.681613
701,825,add_to_cart,2026-03-17 17:01:12.681613
443,481,purchase,2026-03-07 17:01:12.681613
539,271,purchase,2026-03-03 17:01:12.681613
971,829,view,2026-03-01 17:01:12.681613
112,108,view,2026-03-17 17:01:12.681613
242,423,view,2026-03-17 17:01:12.681613
496,843,view,2026-02-18 17:01:12.681613
644,393,add_to_cart,2026-03-18 17:01:12.681613
467,749,purchase,2026-03-06 17:01:12.681613
158,805,add_to_cart,2026-03-02 17:01:12.681613
375,780,view,2026-02-28 17:01:12.681613
72,168,purchase,2026-02-21 17:01:12.681613
200,45,view,2026-02-27 17:01:12.681613
102,887,view,2026-02-27 17:01:12.681613
82,61,view,2026-03-02 17:01:12.681613
483,987,view,2026-03-12 17:01:12.681613
198,82,purchase,2026-03-18 17:01:12.681613
192,753,view,2026-03-05 17:01:12.681613
985,288,add_to_cart,2026-03-16 17:01:12.681613
346,147,view,2026-02-28 17:01:12.681613
296,609,view,2026-03-10 17:01:12.681613
654,836,purchase,2026-02-28 17:01:12.681613
712,248,view,2026-03-03 17:01:12.681613
742,599,add_to_cart,2026-02-20 17:01:12.681613
568,345,add_to_cart,2026-02-17 17:01:12.681613
986,398,view,2026-03-01 17:01:12.681613
186,432,view,2026-03-14 17:01:12.681613
380,359,add_to_cart,2026-03-09 17:01:12.681613
379,454,purchase,2026-03-02 17:01:12.681613
42,45,view,2026-03-08 17:01:12.681613
190,929,purchase,2026-03-07 17:01:12.681613
688,334,view,2026-03-13 17:01:12.681613
268,866,view,2026-02-20 17:01:12.681613
289,763,view,2026-02-19 17:01:12.681613
100,858,view,2026-03-11 17:01:12.681613
569,661,view,2026-02-28 17:01:12.681613
45,959,view,2026-03-02 17:01:12.681613
663,845,view,2026-03-08 17:01:12.681613
406,810,view,2026-03-18 17:01:12.681613
603,452,purchase,2026-03-03 17:01:12.681613
652,185,view,2026-03-17 17:01:12.681613
123,989,add_to_cart,2026-03-06 17:01:12.681613
330,66,view,2026-03-10 17:01:12.681613
22,150,view,2026-02-25 17:01:12.681613
373,390,view,2026-03-16 17:01:12.681613
792,720,view,2026-03-07 17:01:12.681613
685,704,add_to_cart,2026-02-25 17:01:12.681613
991,900,add_to_cart,2026-02-21 17:01:12.681613
639,203,view,2026-03-05 17:01:12.681613
804,490,purchase,2026-03-16 17:01:12.681613
602,950,view,2026-03-16 17:01:12.681613
989,751,purchase,2026-02-28 17:01:12.681613
631,658,add_to_cart,2026-02-20 17:01:12.681613
427,748,view,2026-03-10 17:01:12.683162
692,759,view,2026-03-14 17:01:12.683162
827,961,view,2026-02-19 17:01:12.683162
950,610,view,2026-02-25 17:01:12.683162
364,392,add_to_cart,2026-03-06 17:01:12.683162
249,812,view,2026-02-23 17:01:12.683162
352,573,view,2026-02-23 17:01:12.683162
609,885,view,2026-03-11 17:01:12.683162
635,231,view,2026-03-12 17:01:12.683162
98,715,view,2026-03-10 17:01:12.683162
99,911,purchase,2026-03-07 17:01:12.683162
615,200,view,2026-03-02 17:01:12.683162
819,529,purchase,2026-03-10 17:01:12.683162
652,495,view,2026-03-08 17:01:12.683162
528,127,view,2026-02-18 17:01:12.683162
350,437,view,2026-02-24 17:01:12.683162
927,43,add_to_cart,2026-03-18 17:01:12.683162
677,584,purchase,2026-02-24 17:01:12.683162
755,154,view,2026-03-10 17:01:12.683162
396,976,add_to_cart,2026-03-13 17:01:12.683162
130,380,purchase,2026-03-02 17:01:12.683162
668,977,view,2026-03-12 17:01:12.683162
775,350,view,2026-02-22 17:01:12.683162
63,947,purchase,2026-03-08 17:01:12.683162
421,192,view,2026-02-23 17:01:12.683162
830,824,view,2026-03-18 17:01:12.683162
707,391,view,2026-03-06 17:01:12.683795
700,819,add_to_cart,2026-03-05 17:01:12.683795
653,913,purchase,2026-03-06 17:01:12.683795
54,436,view,2026-03-02 17:01:12.683795
42,862,view,2026-02-19 17:01:12.683795
473,999,view,2026-03-07 17:01:12.683795
598,134,purchase,2026-03-16 17:01:12.683795
467,138,view,2026-03-16 17:01:12.683795
171,137,view,2026-03-03 17:01:12.683795
369,856,view,2026-03-13 17:01:12.683795
364,730,view,2026-03-04 17:01:12.683795
107,768,purchase,2026-02-23 17:01:12.683795
752,347,add_to_cart,2026-03-03 17:01:12.683795
874,437,add_to_cart,2026-03-06 17:01:12.683795
222,726,add_to_cart,2026-02-17 17:01:12.683795
564,366,view,2026-03-07 17:01:12.683795
256,988,add_to_cart,2026-02-27 17:01:12.683795
427,60,view,2026-03-15 17:01:12.683795
713,689,view,2026-03-05 17:01:12.683795
545,923,view,2026-02-19 17:01:12.683795
873,560,purchase,2026-03-17 17:01:12.683795
509,301,view,2026-03-17 17:01:12.683795
831,553,view,2026-03-18 17:01:12.683795
246,397,purchase,2026-03-12 17:01:12.683795
180,433,view,2026-02-17 17:01:12.683795
141,707,view,2026-03-13 17:01:12.683795
410,234,view,2026-03-16 17:01:12.683795
72,767,view,2026-03-13 17:01:12.683795
33,736,view,2026-02-19 17:01:12.683795
423,842,view,2026-02-23 17:01:12.683795
460,306,view,2026-03-06 17:01:12.683795
206,797,purchase,2026-02-18 17:01:12.683795
611,273,purchase,2026-03-14 17:01:12.683795
154,753,view,2026-02-24 17:01:12.683795
631,533,view,2026-03-03 17:01:12.683795
397,802,view,2026-02-20 17:01:12.683795
38,801,view,2026-03-16 17:01:12.683795
17,926,view,2026-03-10 17:01:12.683795
312,484,view,2026-03-03 17:01:12.683795
939,679,view,2026-02-19 17:01:12.683795
628,923,view,2026-03-04 17:01:12.683795
258,687,add_to_cart,2026-03-14 17:01:12.683795
31,352,view,2026-02-17 17:01:12.683795
235,481,view,2026-03-12 17:01:12.683795
248,523,add_to_cart,2026-03-02 17:01:12.683795
33,360,view,2026-03-08 17:01:12.683795
441,64,view,2026-03-13 17:01:12.684800
697,901,purchase,2026-03-04 17:01:12.684800
666,873,view,2026-03-10 17:01:12.684800
762,887,add_to_cart,2026-03-02 17:01:12.684800
330,70,view,2026-03-12 17:01:12.684800
204,276,view,2026-03-18 17:01:12.684800
747,394,view,2026-02-28 17:01:12.684800
827,439,view,2026-03-08 17:01:12.684800
962,141,add_to_cart,2026-02-22 17:01:12.684800
276,243,purchase,2026-03-17 17:01:12.684800
289,379,purchase,2026-03-17 17:01:12.684800
101,869,purchase,2026-03-03 17:01:12.684800
473,511,view,2026-02-21 17:01:12.684800
923,346,add_to_cart,2026-03-18 17:01:12.684800
925,18,purchase,2026-03-03 17:01:12.684800
520,360,purchase,2026-02-23 17:01:12.684800
460,506,view,2026-02-27 17:01:12.684800
213,987,purchase,2026-03-06 17:01:12.684800
30,701,add_to_cart,2026-02-28 17:01:12.684800
332,356,add_to_cart,2026-03-03 17:01:12.684800
222,20,view,2026-03-09 17:01:12.684800
101,542,view,2026-03-10 17:01:12.684800
41,256,view,2026-02-24 17:01:12.684800
162,758,view,2026-02-18 17:01:12.684800
198,51,view,2026-02-17 17:01:12.684800
127,403,view,2026-03-15 17:01:12.684800
609,929,view,2026-03-03 17:01:12.684800
957,699,purchase,2026-02-27 17:01:12.684800
903,368,add_to_cart,2026-02-26 17:01:12.684800
520,158,view,2026-03-17 17:01:12.684800
353,530,view,2026-02-17 17:01:12.684800
216,314,view,2026-03-18 17:01:12.684800
101,202,add_to_cart,2026-03-14 17:01:12.684800
514,199,view,2026-03-01 17:01:12.684800
360,931,add_to_cart,2026-03-18 17:01:12.684800
198,262,view,2026-03-01 17:01:12.684800
530,9,view,2026-03-14 17:01:12.684800
165,269,purchase,2026-03-16 17:01:12.684800
544,224,view,2026-03-02 17:01:12.684800
790,221,add_to_cart,2026-03-05 17:01:12.684800
87,997,view,2026-03-08 17:01:12.684800
848,816,view,2026-02-19 17:01:12.684800
202,853,view,2026-03-09 17:01:12.684800
834,556,view,2026-03-03 17:01:12.684800
127,779,purchase,2026-02-27 17:01:12.684800
539,812,view,2026-03-17 17:01:12.684800
799,350,view,2026-02-25 17:01:12.684800
216,156,view,2026-02-20 17:01:12.684800
868,754,add_to_cart,2026-02-24 17:01:12.684800
56,707,view,2026-02-27 17:01:12.684800
10,3,view,2026-03-09 17:01:12.684800
730,280,view,2026-02-25 17:01:12.684800
301,898,add_to_cart,2026-03-01 17:01:12.684800
651,649,add_to_cart,2026-02-24 17:01:12.684800
415,950,purchase,2026-02-21 17:01:12.684800
700,787,view,2026-02-17 17:01:12.684800
491,490,view,2026-02-23 17:01:12.684800
415,875,view,2026-03-16 17:01:12.684800
1,575,purchase,2026-02-23 17:01:12.684800
197,547,view,2026-02-17 17:01:12.684800
141,147,view,2026-03-10 17:01:12.684800
861,951,view,2026-03-11 17:01:12.684800
318,121,view,2026-03-05 17:01:12.684800
30,751,add_to_cart,2026-03-08 17:01:12.684800
61,459,purchase,2026-03-18 17:01:12.684800
945,631,purchase,2026-02-22 17:01:12.684800
791,669,purchase,2026-03-01 17:01:12.684800
13,957,view,2026-03-18 17:01:12.684800
660,517,add_to_cart,2026-02-22 17:01:12.684800
622,942,view,2026-03-16 17:01:12.686347
849,59,view,2026-02-26 17:01:12.686347
212,1000,view,2026-03-01 17:01:12.686347
680,999,view,2026-02-25 17:01:12.686347
747,791,view,2026-03-15 17:01:12.686347
169,215,view,2026-03-14 17:01:12.686347
605,946,view,2026-03-09 17:01:12.686347
321,861,purchase,2026-02-28 17:01:12.686347
382,859,purchase,2026-02-22 17:01:12.686347
373,108,view,2026-02-21 17:01:12.686347
634,189,view,2026-02-27 17:01:12.686347
972,535,add_to_cart,2026-03-16 17:01:12.686347
93,854,view,2026-03-06 17:01:12.686347
915,650,add_to_cart,2026-03-18 17:01:12.686347
580,955,purchase,2026-03-08 17:01:12.686347
261,871,view,2026-03-11 17:01:12.686347
436,15,view,2026-03-17 17:01:12.686347
455,501,view,2026-03-16 17:01:12.686347
805,507,add_to_cart,2026-02-25 17:01:12.686347
659,996,purchase,2026-02-18 17:01:12.686347
468,415,add_to_cart,2026-03-11 17:01:12.686347
984,66,view,2026-03-07 17:01:12.686347
954,352,purchase,2026-02-24 17:01:12.686347
445,126,view,2026-03-17 17:01:12.686347
868,365,add_to_cart,2026-03-13 17:01:12.686347
765,690,view,2026-03-08 17:01:12.686347
770,766,view,2026-03-02 17:01:12.686347
616,541,view,2026-03-01 17:01:12.686347
580,163,view,2026-02-28 17:01:12.686347
889,261,view,2026-03-06 17:01:12.686347
222,545,view,2026-03-04 17:01:12.686347
691,882,add_to_cart,2026-03-17 17:01:12.686347
111,537,add_to_cart,2026-03-02 17:01:12.686347
452,882,view,2026-03-06 17:01:12.686347
573,686,purchase,2026-02-26 17:01:12.686347
573,937,purchase,2026-02-27 17:01:12.686347
714,347,view,2026-03-06 17:01:12.686347
741,635,purchase,2026-03-02 17:01:12.686347
765,233,purchase,2026-02-17 17:01:12.686347
304,873,view,2026-02-27 17:01:12.686347
679,648,view,2026-03-11 17:01:12.686347
352,471,view,2026-03-06 17:01:12.686347
782,203,purchase,2026-02-24 17:01:12.686347
492,690,add_to_cart,2026-03-03 17:01:12.686347
443,306,view,2026-02-23 17:01:12.686347
619,557,view,2026-03-11 17:01:12.686347
437,809,purchase,2026-02-18 17:01:12.686347
984,61,purchase,2026-02-26 17:01:12.686347
319,100,add_to_cart,2026-02-26 17:01:12.686347
751,250,add_to_cart,2026-02-20 17:01:12.686347
731,980,purchase,2026-03-16 17:01:12.686347
915,365,view,2026-03-02 17:01:12.686347
583,468,purchase,2026-03-08 17:01:12.686347
715,607,purchase,2026-03-04 17:01:12.686347
580,887,add_to_cart,2026-03-11 17:01:12.686347
728,287,purchase,2026-02-19 17:01:12.686347
240,258,view,2026-03-03 17:01:12.686347
491,813,add_to_cart,2026-02-28 17:01:12.686347
523,768,add_to_cart,2026-03-04 17:01:12.686347
228,376,add_to_cart,2026-03-09 17:01:12.686347
142,807,purchase,2026-03-11 17:01:12.686347
158,48,purchase,2026-03-10 17:01:12.686347
841,543,add_to_cart,2026-03-11 17:01:12.686347
21,691,view,2026-02-25 17:01:12.687987
819,833,view,2026-03-07 17:01:12.687987
990,193,purchase,2026-03-15 17:01:12.687987
471,146,purchase,2026-03-11 17:01:12.687987
237,395,purchase,2026-02-20 17:01:12.687987
294,423,view,2026-02-22 17:01:12.687987
956,912,purchase,2026-03-08 17:01:12.687987
426,383,purchase,2026-03-16 17:01:12.687987
299,357,view,2026-02-24 17:01:12.687987
773,96,purchase,2026-03-11 17:01:12.687987
179,993,view,2026-03-08 17:01:12.687987
332,496,add_to_cart,2026-03-07 17:01:12.687987
744,935,view,2026-02-22 17:01:12.687987
321,370,view,2026-02-21 17:01:12.687987
53,579,view,2026-03-06 17:01:12.687987
394,861,view,2026-02-21 17:01:12.687987
301,461,view,2026-02-17 17:01:12.687987
704,123,view,2026-03-04 17:01:12.687987
755,673,purchase,2026-03-13 17:01:12.687987
948,324,view,2026-03-04 17:01:12.687987
184,860,view,2026-02-27 17:01:12.687987
821,381,view,2026-03-09 17:01:12.687987
33,682,view,2026-03-18 17:01:12.687987
494,417,view,2026-03-16 17:01:12.687987
430,179,add_to_cart,2026-03-12 17:01:12.687987
584,913,add_to_cart,2026-03-04 17:01:12.687987
26,154,add_to_cart,2026-02-19 17:01:12.687987
827,139,view,2026-02-28 17:01:12.687987
455,1,view,2026-02-21 17:01:12.687987
817,823,view,2026-02-26 17:01:12.687987
84,703,view,2026-03-03 17:01:12.687987
905,814,view,2026-02-27 17:01:12.687987
183,776,add_to_cart,2026-03-10 17:01:12.687987
89,93,view,2026-03-05 17:01:12.687987
906,431,view,2026-03-01 17:01:12.687987
743,16,view,2026-03-04 17:01:12.687987
173,325,purchase,2026-02-27 17:01:12.687987
449,95,view,2026-03-11 17:01:12.687987
649,436,view,2026-02-27 17:01:12.687987
251,331,view,2026-02-20 17:01:12.687987
50,836,view,2026-03-12 17:01:12.687987
548,572,view,2026-03-06 17:01:12.687987
227,312,view,2026-03-08 17:01:12.687987
321,585,purchase,2026-02-23 17:01:12.687987
287,712,purchase,2026-02-21 17:01:12.687987
278,39,view,2026-02-24 17:01:12.687987
881,708,purchase,2026-03-02 17:01:12.687987
85,731,view,2026-03-18 17:01:12.687987
156,147,view,2026-03-01 17:01:12.687987
432,469,view,2026-03-01 17:01:12.687987
515,619,view,2026-02-24 17:01:12.687987
898,848,view,2026-03-08 17:01:12.687987
301,264,view,2026-03-10 17:01:12.687987
593,847,view,2026-03-08 17:01:12.687987
420,288,view,2026-03-06 17:01:12.687987
30,457,purchase,2026-03-08 17:01:12.687987
363,427,view,2026-03-12 17:01:12.687987
930,417,view,2026-03-03 17:01:12.687987
870,780,view,2026-02-17 17:01:12.687987
640,71,view,2026-03-06 17:01:12.687987
148,690,view,2026-02-25 17:01:12.687987
682,44,view,2026-03-14 17:01:12.687987
395,124,purchase,2026-03-04 17:01:12.687987
38,805,view,2026-03-12 17:01:12.687987
708,188,purchase,2026-03-07 17:01:12.687987
103,904,purchase,2026-03-15 17:01:12.687987
156,844,view,2026-02-25 17:01:12.687987
199,951,view,2026-03-14 17:01:12.687987
395,204,purchase,2026-03-14 17:01:12.687987
993,795,view,2026-03-05 17:01:12.687987
919,150,view,2026-03-18 17:01:12.687987
381,859,view,2026-03-18 17:01:12.687987
894,195,view,2026-03-04 17:01:12.689543
321,261,purchase,2026-03-12 17:01:12.689543
780,638,view,2026-03-12 17:01:12.689543
181,898,view,2026-02-24 17:01:12.689543
27,328,view,2026-02-17 17:01:12.689543
768,676,view,2026-02-19 17:01:12.689543
839,946,purchase,2026-03-17 17:01:12.689543
428,435,add_to_cart,2026-03-15 17:01:12.689543
59,776,view,2026-02-18 17:01:12.689543
883,810,purchase,2026-02-25 17:01:12.689543
765,104,view,2026-02-20 17:01:12.689543
251,914,add_to_cart,2026-03-16 17:01:12.689543
156,679,view,2026-03-13 17:01:12.689543
65,647,purchase,2026-03-05 17:01:12.689543
94,116,view,2026-03-09 17:01:12.689543
430,657,view,2026-02-21 17:01:12.689543
992,213,view,2026-03-07 17:01:12.689543
795,540,view,2026-02-27 17:01:12.689543
260,39,view,2026-03-16 17:01:12.689543
232,540,add_to_cart,2026-02-28 17:01:12.689543
353,828,purchase,2026-03-11 17:01:12.689543
524,449,view,2026-03-17 17:01:12.689543
344,822,purchase,2026-02-17 17:01:12.689543
161,632,view,2026-02-27 17:01:12.689543
900,717,purchase,2026-03-03 17:01:12.689543
562,916,add_to_cart,2026-03-16 17:01:12.689543
133,729,view,2026-03-05 17:01:12.689543
484,366,add_to_cart,2026-03-04 17:01:12.689543
718,526,view,2026-02-24 17:01:12.689543
435,277,view,2026-02-17 17:01:12.689543
714,3,view,2026-02-25 17:01:12.689543
